,rmm1
1908-03-04,0.30845082
1908-03-05,0.30772206
1908-03-06,0.22448921
1908-03-07,0.10744206
1908-03-08,0.018549515
1908-03-09,-0.028594634
1908-03-10,-0.32707644
1908-03-11,-0.50742006
1908-03-12,-0.59435296
1908-03-13,-0.6979021
1908-03-14,-0.74277735
1908-03-15,-0.79046553
1908-03-16,-0.98690367
1908-03-17,-1.205427
1908-03-18,-1.4346783
1908-03-19,-1.5797868
1908-03-20,-1.7009723
1908-03-21,-1.7315937
1908-03-22,-1.5781738
1908-03-23,-1.3860126
1908-03-24,-1.2771734
1908-03-25,-1.2365602
1908-03-26,-1.2081764
1908-03-27,-1.1023281
1908-03-28,-1.0045918
1908-03-29,-0.9400927
1908-03-30,-0.75356436
1908-03-31,-0.5326551
1908-04-01,-0.36776122
1908-04-02,-0.23105831
1908-04-03,-0.14494112
1908-04-04,-0.10027309
1908-04-05,-0.092202365
1908-04-06,-0.12645836
1908-04-07,-0.4086134
1908-04-08,-0.53629124
1908-04-09,-0.53659725
1908-04-10,-0.57168776
1908-04-11,-0.5831532
1908-04-12,-0.61248505
1908-04-13,-0.5603199
1908-04-14,-0.43527246
1908-04-15,-0.299344
1908-04-16,-0.21244448
1908-04-17,-0.10741116
1908-04-18,-0.17105915
1908-04-19,-0.26569378
1908-04-20,-0.29818097
1908-04-21,-0.35910422
1908-04-22,-0.42490575
1908-04-23,-0.44643006
1908-04-24,-0.38202718
1908-04-25,-0.340252
1908-04-26,-0.31200427
1908-04-27,-0.22523542
1908-04-28,-0.070995964
1908-04-29,-0.019741716
1908-04-30,0.021307746
1908-05-01,0.19884582
1908-05-02,0.3677
1908-05-03,0.40545407
1908-05-04,0.40460148
1908-05-05,0.3707542
1908-05-06,0.28559926
1908-05-07,0.16589129
1908-05-08,0.071877725
1908-05-09,0.13264857
1908-05-10,0.30007854
1908-05-11,0.39662483
1908-05-12,0.39743033
1908-05-13,0.35302463
1908-05-14,0.37867782
1908-05-15,0.28329223
1908-05-16,0.1703083
1908-05-17,0.042594917
1908-05-18,-0.03734973
1908-05-19,-0.11252846
1908-05-20,-0.22604708
1908-05-21,-0.2852423
1908-05-22,-0.269964
1908-05-23,-0.17725377
1908-05-24,-0.05672317
1908-05-25,0.13440214
1908-05-26,0.34086856
1908-05-27,0.45401275
1908-05-28,0.48816952
1908-05-29,0.4540051
1908-05-30,0.3564215
1908-05-31,0.2568818
1908-06-01,0.19142184
1908-06-02,0.13873559
1908-06-03,0.1353975
1908-06-04,0.21382372
1908-06-05,0.3759082
1908-06-06,0.5918842
1908-06-07,0.64648616
1908-06-08,0.4600656
1908-06-09,0.20678045
1908-06-10,0.0025934782
1908-06-11,-0.14240699
1908-06-12,-0.22251558
1908-06-13,-0.21732162
1908-06-14,-0.20246474
1908-06-15,-0.17339753
1908-06-16,-0.09639292
1908-06-17,0.02250556
1908-06-18,0.088141166
1908-06-19,0.17889968
1908-06-20,0.379916
1908-06-21,0.5781801
1908-06-22,0.72583914
1908-06-23,0.8211474
1908-06-24,0.79409516
1908-06-25,0.69215965
1908-06-26,0.5111696
1908-06-27,0.40403005
1908-06-28,0.30173042
1908-06-29,0.17771353
1908-06-30,0.043942153
1908-07-01,0.0019326266
1908-07-02,-0.0039832387
1908-07-03,0.04651878
1908-07-04,0.0636055
1908-07-05,0.06894064
1908-07-06,0.03641852
1908-07-07,0.025035856
1908-07-08,0.04064461
1908-07-09,0.07036523
1908-07-10,0.058145076
1908-07-11,0.07102417
1908-07-12,0.0767083
1908-07-13,0.08934541
1908-07-14,0.04657305
1908-07-15,0.09251421
1908-07-16,0.1175327
1908-07-17,0.16287069
1908-07-18,0.24520779
1908-07-19,0.28540292
1908-07-20,0.25904685
1908-07-21,0.2264935
1908-07-22,0.219061
1908-07-23,0.2683423
1908-07-24,0.28084174
1908-07-25,0.2181625
1908-07-26,0.16371614
1908-07-27,0.13360348
1908-07-28,0.15253265
1908-07-29,0.20452099
1908-07-30,0.18085973
1908-07-31,0.14507975
1908-08-01,0.105900764
1908-08-02,0.107204
1908-08-03,0.1150232
1908-08-04,0.097706705
1908-08-05,0.06911987
1908-08-06,-0.02653067
1908-08-07,-0.11804648
1908-08-08,-0.22620048
1908-08-09,-0.31992295
1908-08-10,-0.41272572
1908-08-11,-0.44272855
1908-08-12,-0.4395944
1908-08-13,-0.46480402
1908-08-14,-0.48929825
1908-08-15,-0.46304262
1908-08-16,-0.36022583
1908-08-17,-0.25850293
1908-08-18,-0.20265552
1908-08-19,-0.15161107
1908-08-20,-0.16039975
1908-08-21,-0.16519433
1908-08-22,-0.18525977
1908-08-23,-0.21990448
1908-08-24,-0.1576621
1908-08-25,-0.10087411
1908-08-26,-0.011979306
1908-08-27,-0.01707313
1908-08-28,0.01023625
1908-08-29,0.005400857
1908-08-30,-0.07135417
1908-08-31,-0.20296349
1908-09-01,-0.4199787
1908-09-02,-0.58608687
1908-09-03,-0.676634
1908-09-04,-0.7363985
1908-09-05,-0.78222746
1908-09-06,-0.8323289
1908-09-07,-0.7874033
1908-09-08,-0.7324027
1908-09-09,-0.6023255
1908-09-10,-0.5009867
1908-09-11,-0.4034329
1908-09-12,-0.39909348
1908-09-13,-0.3995815
1908-09-14,-0.40105543
1908-09-15,-0.44620106
1908-09-16,-0.536156
1908-09-17,-0.5489952
1908-09-18,-0.54559624
1908-09-19,-0.5530808
1908-09-20,-0.4936051
1908-09-21,-0.42167976
1908-09-22,-0.36333525
1908-09-23,-0.3593528
1908-09-24,-0.30927852
1908-09-25,-0.27942643
1908-09-26,-0.29958495
1908-09-27,-0.28596154
1908-09-28,-0.31099167
1908-09-29,-0.24492858
1908-09-30,-0.24221231
1908-10-01,-0.23237278
1908-10-02,-0.20022401
1908-10-03,-0.19078492
1908-10-04,-0.23648353
1908-10-05,-0.24485432
1908-10-06,-0.224254
1908-10-07,-0.18023796
1908-10-08,-0.1575617
1908-10-09,-0.1733871
1908-10-10,-0.23245724
1908-10-11,-0.16902174
1908-10-12,-0.1616066
1908-10-13,-0.10966033
1908-10-14,-0.06677591
1908-10-15,-0.07183087
1908-10-16,-0.23663007
1908-10-17,-0.45662326
1908-10-18,-0.4354843
1908-10-19,-0.56488097
1908-10-20,-0.647431
1908-10-21,-0.7007977
1908-10-22,-0.73025393
1908-10-23,-0.80272424
1908-10-24,-0.828148
1908-10-25,-0.70670795
1908-10-26,-0.49574277
1908-10-27,-0.29320937
1908-10-28,-0.1084504
1908-10-29,0.0028221738
1908-10-30,0.08912496
1908-10-31,0.062296085
1908-11-01,0.17089647
1908-11-02,0.3455518
1908-11-03,0.54154736
1908-11-04,0.6454799
1908-11-05,0.6359573
1908-11-06,0.4335458
1908-11-07,0.3399165
1908-11-08,0.28499797
1908-11-09,0.19078802
1908-11-10,0.14543961
1908-11-11,0.18493305
1908-11-12,0.2393318
1908-11-13,0.30105343
1908-11-14,0.34375268
1908-11-15,0.31513047
1908-11-16,0.29808867
1908-11-17,0.3249072
1908-11-18,0.3462545
1908-11-19,0.39088443
1908-11-20,0.39820436
1908-11-21,0.32996285
1908-11-22,0.1864656
1908-11-23,0.14408396
1908-11-24,0.11962618
1908-11-25,0.13143179
1908-11-26,0.22819524
1908-11-27,0.2880582
1908-11-28,0.38135114
1908-11-29,0.5730475
1908-11-30,0.7405219
1908-12-01,0.8187223
1908-12-02,0.8875698
1908-12-03,0.8935787
1908-12-04,0.79361594
1908-12-05,0.6733712
1908-12-06,0.40404132
1908-12-07,0.030567512
1908-12-08,-0.16542988
1908-12-09,-0.3116081
1908-12-10,-0.40646777
1908-12-11,-0.42063826
1908-12-12,-0.3585025
1908-12-13,-0.21124826
1908-12-14,-0.05158855
1908-12-15,0.08263825
1908-12-16,0.13560243
1908-12-17,0.13029756
1908-12-18,0.19715028
1908-12-19,0.23907435
1908-12-20,0.36027905
1908-12-21,0.55345535
1908-12-22,0.73162913
1908-12-23,0.94563293
1908-12-24,1.0722132
1908-12-25,1.1257038
1908-12-26,1.1563469
1908-12-27,1.1131488
1908-12-28,1.065839
1908-12-29,0.94901013
1908-12-30,0.7741695
1908-12-31,0.6998986
1909-01-01,0.7226316
1909-01-02,0.7390944
1909-01-03,0.77544445
1909-01-04,0.750431
1909-01-05,0.7395571
1909-01-06,0.8094691
1909-01-07,0.8646207
1909-01-08,0.7543672
1909-01-09,0.6968758
1909-01-10,0.6561394
1909-01-11,0.70436484
1909-01-12,0.7586851
1909-01-13,0.74935925
1909-01-14,0.59689754
1909-01-15,0.42743376
1909-01-16,0.2192709
1909-01-17,-0.0658499
1909-01-18,-0.25021425
1909-01-19,-0.28614858
1909-01-20,-0.30557555
1909-01-21,-0.2526619
1909-01-22,-0.1562
1909-01-23,-0.050480247
1909-01-24,0.08603367
1909-01-25,0.35876387
1909-01-26,0.6684907
1909-01-27,0.93665576
1909-01-28,1.2086556
1909-01-29,1.3665586
1909-01-30,1.3355031
1909-01-31,1.3078108
1909-02-01,1.16314
1909-02-02,1.0460844
1909-02-03,0.9218737
1909-02-04,0.8117479
1909-02-05,0.57584953
1909-02-06,0.24500428
1909-02-07,0.10764907
1909-02-08,-0.028324703
1909-02-09,-0.14586747
1909-02-10,-0.29942176
1909-02-11,-0.42452833
1909-02-12,-0.46638066
1909-02-13,-0.45804575
1909-02-14,-0.40740266
1909-02-15,-0.31308606
1909-02-16,-0.17585374
1909-02-17,-0.106052466
1909-02-18,-0.022771506
1909-02-19,0.0059446637
1909-02-20,0.06534702
1909-02-21,0.18380682
1909-02-22,0.30026308
1909-02-23,0.39526036
1909-02-24,0.37300348
1909-02-25,0.35470816
1909-02-26,0.32234514
1909-02-27,0.38754335
1909-02-28,0.49504808
1909-03-01,0.6125106
1909-03-02,0.6682903
1909-03-03,0.656201
1909-03-04,0.5717432
1909-03-05,0.525735
1909-03-06,0.41043532
1909-03-07,0.32320258
1909-03-08,0.21811499
1909-03-09,0.1391125
1909-03-10,0.19470419
1909-03-11,0.35712603
1909-03-12,0.5721756
1909-03-13,0.714766
1909-03-14,0.7576214
1909-03-15,0.8632685
1909-03-16,0.86652976
1909-03-17,0.8844577
1909-03-18,0.8718233
1909-03-19,0.8950431
1909-03-20,0.756045
1909-03-21,0.6027989
1909-03-22,0.40763378
1909-03-23,0.2409774
1909-03-24,0.11055912
1909-03-25,0.02667141
1909-03-26,-0.06073112
1909-03-27,-0.07110927
1909-03-28,-0.042883568
1909-03-29,-0.06207621
1909-03-30,-0.11009063
1909-03-31,-0.08833411
1909-04-01,-0.08404279
1909-04-02,-0.09877288
1909-04-03,-0.17497781
1909-04-04,-0.21126617
1909-04-05,-0.23589061
1909-04-06,-0.28402206
1909-04-07,-0.34166625
1909-04-08,-0.40315962
1909-04-09,-0.46371856
1909-04-10,-0.48714206
1909-04-11,-0.41174194
1909-04-12,-0.38154927
1909-04-13,-0.30371776
1909-04-14,-0.21821596
1909-04-15,-0.20168042
1909-04-16,-0.2422889
1909-04-17,-0.33443138
1909-04-18,-0.50822395
1909-04-19,-0.6505362
1909-04-20,-0.8462485
1909-04-21,-0.9694832
1909-04-22,-0.98081785
1909-04-23,-0.7424457
1909-04-24,-0.5315764
1909-04-25,-0.45918933
1909-04-26,-0.31180298
1909-04-27,-0.15549365
1909-04-28,-0.05846812
1909-04-29,0.001073597
1909-04-30,0.09078373
1909-05-01,0.16575669
1909-05-02,0.35420164
1909-05-03,0.5461003
1909-05-04,0.5944249
1909-05-05,0.44429797
1909-05-06,0.3172375
1909-05-07,0.27001926
1909-05-08,0.14189294
1909-05-09,0.024964249
1909-05-10,-0.08276848
1909-05-11,-0.17415904
1909-05-12,-0.21805568
1909-05-13,-0.25152645
1909-05-14,-0.34081712
1909-05-15,-0.47073367
1909-05-16,-0.6346265
1909-05-17,-0.6993269
1909-05-18,-0.7867705
1909-05-19,-0.88113105
1909-05-20,-1.0215387
1909-05-21,-1.1564496
1909-05-22,-1.1972069
1909-05-23,-1.1382592
1909-05-24,-0.9587858
1909-05-25,-0.7515425
1909-05-26,-0.59322536
1909-05-27,-0.45765427
1909-05-28,-0.37508547
1909-05-29,-0.28613696
1909-05-30,-0.2448589
1909-05-31,-0.15122117
1909-06-01,0.02374476
1909-06-02,0.12817705
1909-06-03,0.21191658
1909-06-04,0.33081588
1909-06-05,0.46443918
1909-06-06,0.53580916
1909-06-07,0.5823206
1909-06-08,0.5619822
1909-06-09,0.5163693
1909-06-10,0.42529288
1909-06-11,0.32006958
1909-06-12,0.1677953
1909-06-13,0.09051762
1909-06-14,0.12195851
1909-06-15,0.073166914
1909-06-16,-0.05906461
1909-06-17,-0.06563235
1909-06-18,0.0020840298
1909-06-19,0.047141813
1909-06-20,0.08642475
1909-06-21,0.17656122
1909-06-22,0.3012434
1909-06-23,0.22457983
1909-06-24,0.12454039
1909-06-25,0.056474656
1909-06-26,-0.11039628
1909-06-27,-0.36779305
1909-06-28,-0.5186878
1909-06-29,-0.5837071
1909-06-30,-0.56001973
1909-07-01,-0.50702894
1909-07-02,-0.33495966
1909-07-03,-0.22612782
1909-07-04,-0.24371792
1909-07-05,-0.3357293
1909-07-06,-0.40934753
1909-07-07,-0.39789754
1909-07-08,-0.32243192
1909-07-09,-0.31115854
1909-07-10,-0.42494944
1909-07-11,-0.4595076
1909-07-12,-0.54958296
1909-07-13,-0.7370415
1909-07-14,-0.889053
1909-07-15,-0.9316819
1909-07-16,-0.95750475
1909-07-17,-0.9774305
1909-07-18,-1.0757744
1909-07-19,-1.108242
1909-07-20,-1.1853722
1909-07-21,-1.2091107
1909-07-22,-1.0927553
1909-07-23,-0.82731307
1909-07-24,-0.5202338
1909-07-25,-0.28328204
1909-07-26,0.002520157
1909-07-27,0.23368947
1909-07-28,0.37340024
1909-07-29,0.43545464
1909-07-30,0.4580545
1909-07-31,0.37546518
1909-08-01,0.2730491
1909-08-02,0.21332856
1909-08-03,0.118664324
1909-08-04,0.012159629
1909-08-05,-0.052747503
1909-08-06,-0.06002172
1909-08-07,0.00087443553
1909-08-08,0.09805881
1909-08-09,0.20863532
1909-08-10,0.22666584
1909-08-11,0.19781515
1909-08-12,0.1069478
1909-08-13,0.033220164
1909-08-14,-0.026383461
1909-08-15,-0.14058441
1909-08-16,-0.25817385
1909-08-17,-0.23232608
1909-08-18,-0.2408426
1909-08-19,-0.29843035
1909-08-20,-0.3514826
1909-08-21,-0.3046694
1909-08-22,-0.2975563
1909-08-23,-0.1726603
1909-08-24,-0.081217915
1909-08-25,-0.0629596
1909-08-26,0.057872698
1909-08-27,0.16025616
1909-08-28,0.1879272
1909-08-29,0.19527121
1909-08-30,0.16083002
1909-08-31,0.13745168
1909-09-01,0.11990125
1909-09-02,0.31310987
1909-09-03,0.5660753
1909-09-04,0.7532203
1909-09-05,0.8860424
1909-09-06,0.9451897
1909-09-07,0.88763005
1909-09-08,0.7740217
1909-09-09,0.7218104
1909-09-10,0.70698744
1909-09-11,0.6590962
1909-09-12,0.7104529
1909-09-13,0.7455224
1909-09-14,0.8043909
1909-09-15,0.92958105
1909-09-16,0.9139568
1909-09-17,0.7978169
1909-09-18,0.6103548
1909-09-19,0.4123627
1909-09-20,0.2448858
1909-09-21,0.054584056
1909-09-22,-0.08350359
1909-09-23,-0.18500696
1909-09-24,-0.25511354
1909-09-25,-0.27693924
1909-09-26,-0.3678145
1909-09-27,-0.41225553
1909-09-28,-0.43479297
1909-09-29,-0.42241088
1909-09-30,-0.34309012
1909-10-01,-0.30874845
1909-10-02,-0.25673378
1909-10-03,-0.21138613
1909-10-04,-0.13351513
1909-10-05,-0.028915288
1909-10-06,0.056822546
1909-10-07,0.066458434
1909-10-08,0.027351238
1909-10-09,-0.06343937
1909-10-10,-0.20056666
1909-10-11,-0.29899856
1909-10-12,-0.3630721
1909-10-13,-0.36287215
1909-10-14,-0.21034779
1909-10-15,-0.039823443
1909-10-16,0.18238111
1909-10-17,0.5019522
1909-10-18,0.6567838
1909-10-19,0.62618697
1909-10-20,0.54135025
1909-10-21,0.31805947
1909-10-22,0.12518072
1909-10-23,0.038793087
1909-10-24,0.038942993
1909-10-25,0.0732096
1909-10-26,0.18026647
1909-10-27,0.2741201
1909-10-28,0.24624826
1909-10-29,0.22989202
1909-10-30,0.10653229
1909-10-31,-0.0024784524
1909-11-01,-0.053906366
1909-11-02,-0.00091731735
1909-11-03,0.060201734
1909-11-04,0.103072405
1909-11-05,0.18780549
1909-11-06,0.25415206
1909-11-07,0.2860922
1909-11-08,0.34459165
1909-11-09,0.38713548
1909-11-10,0.43476406
1909-11-11,0.47253272
1909-11-12,0.46035495
1909-11-13,0.46665037
1909-11-14,0.49744827
1909-11-15,0.57391953
1909-11-16,0.7439403
1909-11-17,0.768481
1909-11-18,0.72202146
1909-11-19,0.5682634
1909-11-20,0.21785267
1909-11-21,-0.04818865
1909-11-22,-0.20178841
1909-11-23,-0.28570804
1909-11-24,-0.29038146
1909-11-25,-0.38584903
1909-11-26,-0.48436108
1909-11-27,-0.5446808
1909-11-28,-0.5273683
1909-11-29,-0.43305185
1909-11-30,-0.32672882
1909-12-01,-0.16259655
1909-12-02,-0.05694077
1909-12-03,-0.0065740887
1909-12-04,0.056816988
1909-12-05,0.14823882
1909-12-06,0.2094266
1909-12-07,0.2524045
1909-12-08,0.26519817
1909-12-09,0.15103363
1909-12-10,0.025260758
1909-12-11,-0.14984708
1909-12-12,-0.3455744
1909-12-13,-0.53769314
1909-12-14,-0.71095574
1909-12-15,-0.714741
1909-12-16,-0.6853312
1909-12-17,-0.64476967
1909-12-18,-0.43529925
1909-12-19,-0.20892195
1909-12-20,-0.22060205
1909-12-21,-0.21582635
1909-12-22,-0.28089216
1909-12-23,-0.33634758
1909-12-24,-0.49191937
1909-12-25,-0.78167546
1909-12-26,-0.9913609
1909-12-27,-1.1825027
1909-12-28,-1.3111359
1909-12-29,-1.3095329
1909-12-30,-1.2519393
1909-12-31,-1.0769757
1910-01-01,-0.92957973
1910-01-02,-0.77929676
1910-01-03,-0.60389876
1910-01-04,-0.30101857
1910-01-05,0.0112740975
1910-01-06,0.22532058
1910-01-07,0.43280765
1910-01-08,0.67633176
1910-01-09,0.8713618
1910-01-10,0.9788906
1910-01-11,1.0649397
1910-01-12,1.083428
1910-01-13,1.157851
1910-01-14,1.3302228
1910-01-15,1.4598849
1910-01-16,1.519206
1910-01-17,1.5505147
1910-01-18,1.4367803
1910-01-19,1.2495244
1910-01-20,0.9767466
1910-01-21,0.6450411
1910-01-22,0.38707817
1910-01-23,0.26683965
1910-01-24,0.20049593
1910-01-25,0.06403033
1910-01-26,0.08692749
1910-01-27,0.18457185
1910-01-28,0.32713172
1910-01-29,0.33738363
1910-01-30,0.21920905
1910-01-31,-0.009126844
1910-02-01,-0.34417403
1910-02-02,-0.59902674
1910-02-03,-0.74577147
1910-02-04,-0.78242654
1910-02-05,-0.75719297
1910-02-06,-0.49258795
1910-02-07,-0.12274186
1910-02-08,0.03668069
1910-02-09,0.025476566
1910-02-10,-0.12092474
1910-02-11,-0.23012516
1910-02-12,-0.3216654
1910-02-13,-0.36771643
1910-02-14,-0.34299242
1910-02-15,-0.19675028
1910-02-16,-0.01205189
1910-02-17,0.14704187
1910-02-18,0.29128355
1910-02-19,0.35711753
1910-02-20,0.4036146
1910-02-21,0.4265724
1910-02-22,0.46599793
1910-02-23,0.5518548
1910-02-24,0.61786103
1910-02-25,0.6902127
1910-02-26,0.7386478
1910-02-27,0.82131135
1910-02-28,0.965871
1910-03-01,1.0774286
1910-03-02,1.0831329
1910-03-03,0.92215204
1910-03-04,0.63510954
1910-03-05,0.4119913
1910-03-06,0.1927029
1910-03-07,0.007632058
1910-03-08,-0.16787045
1910-03-09,-0.28438374
1910-03-10,-0.31239602
1910-03-11,-0.38413063
1910-03-12,-0.34467426
1910-03-13,-0.3716847
1910-03-14,-0.42158982
1910-03-15,-0.43845344
1910-03-16,-0.42276654
1910-03-17,-0.503638
1910-03-18,-0.616068
1910-03-19,-0.7384398
1910-03-20,-0.768636
1910-03-21,-0.8136641
1910-03-22,-0.84601986
1910-03-23,-0.77977633
1910-03-24,-0.6681353
1910-03-25,-0.4785635
1910-03-26,-0.31695923
1910-03-27,-0.2246159
1910-03-28,-0.17275201
1910-03-29,-0.04138217
1910-03-30,0.014026079
1910-03-31,0.12485173
1910-04-01,0.25471413
1910-04-02,0.31814343
1910-04-03,0.38519844
1910-04-04,0.44814846
1910-04-05,0.45149675
1910-04-06,0.37831485
1910-04-07,0.31338486
1910-04-08,0.22812791
1910-04-09,0.24882556
1910-04-10,0.116095975
1910-04-11,-0.06515522
1910-04-12,-0.092290185
1910-04-13,-0.07367259
1910-04-14,-0.057313398
1910-04-15,-0.029671086
1910-04-16,0.11249848
1910-04-17,0.25606883
1910-04-18,0.24861744
1910-04-19,0.16998662
1910-04-20,0.12260376
1910-04-21,0.09417936
1910-04-22,0.111831896
1910-04-23,0.09565413
1910-04-24,0.16678542
1910-04-25,0.09326919
1910-04-26,-0.0053706653
1910-04-27,-0.1292832
1910-04-28,-0.22733544
1910-04-29,-0.2873606
1910-04-30,-0.27785817
1910-05-01,-0.28841636
1910-05-02,-0.2769784
1910-05-03,-0.14118749
1910-05-04,-0.10085446
1910-05-05,0.07076225
1910-05-06,0.31119183
1910-05-07,0.45338854
1910-05-08,0.46100298
1910-05-09,0.37470374
1910-05-10,0.058959827
1910-05-11,-0.31615636
1910-05-12,-0.58463466
1910-05-13,-0.7792904
1910-05-14,-0.8528402
1910-05-15,-0.84762484
1910-05-16,-0.80240035
1910-05-17,-0.66822207
1910-05-18,-0.5238967
1910-05-19,-0.38580206
1910-05-20,-0.31653035
1910-05-21,-0.3253354
1910-05-22,-0.38946202
1910-05-23,-0.4927924
1910-05-24,-0.5530053
1910-05-25,-0.56964207
1910-05-26,-0.5367789
1910-05-27,-0.43923396
1910-05-28,-0.30980882
1910-05-29,-0.29387978
1910-05-30,-0.33941495
1910-05-31,-0.47848338
1910-06-01,-0.61150706
1910-06-02,-0.73161495
1910-06-03,-0.72179383
1910-06-04,-0.5372288
1910-06-05,-0.3945311
1910-06-06,-0.30214524
1910-06-07,-0.2912005
1910-06-08,-0.24469678
1910-06-09,-0.24803577
1910-06-10,-0.19020028
1910-06-11,-0.2867106
1910-06-12,-0.3604734
1910-06-13,-0.39184964
1910-06-14,-0.38769582
1910-06-15,-0.31344378
1910-06-16,-0.1606213
1910-06-17,-0.06520596
1910-06-18,-0.11695251
1910-06-19,-0.16037424
1910-06-20,-0.13995239
1910-06-21,-0.2073328
1910-06-22,-0.33531162
1910-06-23,-0.46170196
1910-06-24,-0.5170473
1910-06-25,-0.5068694
1910-06-26,-0.4355308
1910-06-27,-0.4463887
1910-06-28,-0.380392
1910-06-29,-0.17518565
1910-06-30,0.12648143
1910-07-01,0.3565798
1910-07-02,0.51397485
1910-07-03,0.6068486
1910-07-04,0.606933
1910-07-05,0.5519824
1910-07-06,0.20734848
1910-07-07,-0.3030326
1910-07-08,-0.71398634
1910-07-09,-1.104086
1910-07-10,-1.3913956
1910-07-11,-1.542373
1910-07-12,-1.4829749
1910-07-13,-1.3309304
1910-07-14,-1.19121
1910-07-15,-1.1462207
1910-07-16,-1.0683098
1910-07-17,-0.9313886
1910-07-18,-0.8876465
1910-07-19,-1.0672634
1910-07-20,-1.0197077
1910-07-21,-0.86180824
1910-07-22,-0.64845407
1910-07-23,-0.53137046
1910-07-24,-0.3235754
1910-07-25,-0.08692856
1910-07-26,0.08040045
1910-07-27,0.08339198
1910-07-28,0.17529026
1910-07-29,0.2978257
1910-07-30,0.33489904
1910-07-31,0.36052358
1910-08-01,0.33211222
1910-08-02,0.24153872
1910-08-03,0.19867958
1910-08-04,0.18352969
1910-08-05,0.20920973
1910-08-06,0.2678837
1910-08-07,0.23337352
1910-08-08,0.27083975
1910-08-09,0.32211977
1910-08-10,0.2731522
1910-08-11,0.32210657
1910-08-12,0.36159596
1910-08-13,0.40925768
1910-08-14,0.4414945
1910-08-15,0.42477083
1910-08-16,0.3677944
1910-08-17,0.36385414
1910-08-18,0.44469038
1910-08-19,0.35655692
1910-08-20,0.21578565
1910-08-21,0.103389636
1910-08-22,-0.0040862393
1910-08-23,-0.09591366
1910-08-24,-0.17066751
1910-08-25,-0.17944004
1910-08-26,-0.12018886
1910-08-27,-0.14836237
1910-08-28,-0.09866326
1910-08-29,0.0012223851
1910-08-30,0.05936937
1910-08-31,0.03275533
1910-09-01,0.04717134
1910-09-02,0.080672316
1910-09-03,0.12010008
1910-09-04,0.2345946
1910-09-05,0.26849788
1910-09-06,0.32319856
1910-09-07,0.27512786
1910-09-08,0.21088393
1910-09-09,0.1631045
1910-09-10,-0.044089742
1910-09-11,-0.27992818
1910-09-12,-0.4303294
1910-09-13,-0.47192997
1910-09-14,-0.43781483
1910-09-15,-0.38694736
1910-09-16,-0.2769936
1910-09-17,-0.17064531
1910-09-18,-0.018958168
1910-09-19,0.12520307
1910-09-20,0.18337087
1910-09-21,0.1883546
1910-09-22,0.22828186
1910-09-23,0.23565136
1910-09-24,0.23411472
1910-09-25,0.17963925
1910-09-26,0.19777311
1910-09-27,0.36957088
1910-09-28,0.60023016
1910-09-29,0.6903225
1910-09-30,0.698804
1910-10-01,0.68421966
1910-10-02,0.53154725
1910-10-03,0.4617186
1910-10-04,0.39174578
1910-10-05,0.26944795
1910-10-06,0.08417789
1910-10-07,0.049532644
1910-10-08,0.041887857
1910-10-09,0.012267433
1910-10-10,0.01855151
1910-10-11,0.025192397
1910-10-12,0.020431163
1910-10-13,-0.007109022
1910-10-14,-0.08325088
1910-10-15,-0.17637336
1910-10-16,-0.11047402
1910-10-17,0.007920122
1910-10-18,0.10109657
1910-10-19,0.24753506
1910-10-20,0.31140518
1910-10-21,0.4613723
1910-10-22,0.52320933
1910-10-23,0.49350527
1910-10-24,0.42759433
1910-10-25,0.39122805
1910-10-26,0.34069467
1910-10-27,0.3040845
1910-10-28,0.27637747
1910-10-29,0.20176286
1910-10-30,0.1913666
1910-10-31,0.22595248
1910-11-01,0.22594188
1910-11-02,0.42526707
1910-11-03,0.55929357
1910-11-04,0.7062439
1910-11-05,0.9261899
1910-11-06,1.1617105
1910-11-07,1.338861
1910-11-08,1.3332771
1910-11-09,1.3402271
1910-11-10,1.2283928
1910-11-11,1.0737786
1910-11-12,0.97840214
1910-11-13,0.8484993
1910-11-14,0.6249631
